"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","NOR","Norway","2013","2013",17525,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","NOR","Norway","2014","2014",17633,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","NOR","Norway","2015","2015",17433,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","NOR","Norway","2000","2000",3108,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","NOR","Norway","2001","2001",3282,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","NOR","Norway","2002","2002",5751,"B","Break"
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","NOR","Norway","2003","2003",5633,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","NOR","Norway","2004","2004",6990,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","NOR","Norway","2005","2005",7168,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","NOR","Norway","2006","2006",7124,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","NOR","Norway","2007","2007",6961,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","NOR","Norway","2008","2008",6676,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","NOR","Norway","2009","2009",6635,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","NOR","Norway","2010","2010",6528,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","NOR","Norway","2011","2011",6420,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","NOR","Norway","2012","2012",6075,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","NOR","Norway","2013","2013",5881,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","NOR","Norway","2014","2014",5968,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","NOR","Norway","2015","2015",5898,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","NOR","Norway","2002","2002",0,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","NOR","Norway","2003","2003",0,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","NOR","Norway","2004","2004",0,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","NOR","Norway","2005","2005",0,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","NOR","Norway","2006","2006",0,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","NOR","Norway","2007","2007",0,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","NOR","Norway","2008","2008",0,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","NOR","Norway","2009","2009",0,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","NOR","Norway","2010","2010",0,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","NOR","Norway","2011","2011",0,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","NOR","Norway","2012","2012",0,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","NOR","Norway","2013","2013",0,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","NOR","Norway","2014","2014",0,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","NOR","Norway","2015","2015",0,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","NOR","Norway","2002","2002",2750,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","NOR","Norway","2003","2003",2933,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","NOR","Norway","2004","2004",2868,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","NOR","Norway","2005","2005",2698,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","NOR","Norway","2006","2006",2435,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","NOR","Norway","2007","2007",2392,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","NOR","Norway","2008","2008",2445,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","NOR","Norway","2009","2009",2540,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","NOR","Norway","2010","2010",2408,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","NOR","Norway","2011","2011",2030,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","NOR","Norway","2012","2012",2123,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","NOR","Norway","2013","2013",2075,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","NOR","Norway","2014","2014",2118,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","NOR","Norway","2015","2015",2086,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","NOR","Norway","2008","2008",17165,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","NOR","Norway","2009","2009",16840,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","NOR","Norway","2010","2010",16185,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","NOR","Norway","2011","2011",16421,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","NOR","Norway","2012","2012",15665,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","NOR","Norway","2013","2013",15206,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","NOR","Norway","2014","2014",15142,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","NOR","Norway","2015","2015",14956,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","POL","Poland","2003","2003",255168,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","POL","Poland","2004","2004",254601,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","POL","Poland","2005","2005",248860,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","POL","Poland","2006","2006",246851,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","POL","Poland","2007","2007",244877,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","POL","Poland","2008","2008",252375,"B","Break"
"HOPITBED","Total hospital beds","NOMBRENB","Number","POL","Poland","2009","2009",253815,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","POL","Poland","2010","2010",251456,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","POL","Poland","2011","2011",252281,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","POL","Poland","2012","2012",252352,"B","Break"
"HOPITBED","Total hospital beds","NOMBRENB","Number","POL","Poland","2013","2013",251383,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","POL","Poland","2014","2014",251904,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","POL","Poland","2015","2015",252029,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","POL","Poland","2000","2000",197080,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","POL","Poland","2001","2001",193811,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","POL","Poland","2002","2002",187074,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","POL","Poland","2003","2003",185763,"B","Break"
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","POL","Poland","2004","2004",182734,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","POL","Poland","2005","2005",178945,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","POL","Poland","2006","2006",177441,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","POL","Poland","2007","2007",175956,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","POL","Poland","2008","2008",168179,"B","Break"
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","POL","Poland","2009","2009",167347,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","POL","Poland","2010","2010",189587,"B","Break"
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","POL","Poland","2011","2011",188545,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","POL","Poland","2012","2012",188696,"B","Break"
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","POL","Poland","2013","2013",188082,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","POL","Poland","2014","2014",188342,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","POL","Poland","2015","2015",186617,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","POL","Poland","2003","2003",27299,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","POL","Poland","2004","2004",26191,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","POL","Poland","2005","2005",25721,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","POL","Poland","2006","2006",25930,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","POL","Poland","2007","2007",25380,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","POL","Poland","2008","2008",24713,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","POL","Poland","2009","2009",24460,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","POL","Poland","2010","2010",24097,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","POL","Poland","2011","2011",24278,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","POL","Poland","2012","2012",24327,"B","Break"
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","POL","Poland","2013","2013",24352,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","POL","Poland","2014","2014",24770,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","POL","Poland","2015","2015",24813,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","POL","Poland","2003","2003",15553,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","POL","Poland","2004","2004",15849,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","POL","Poland","2005","2005",14892,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","POL","Poland","2006","2006",14214,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","POL","Poland","2007","2007",14032,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","POL","Poland","2008","2008",2674,"B","Break"
"HOPILIMM","Long-term care beds","NOMBRENB","Number","POL","Poland","2009","2009",1919,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","POL","Poland","2010","2010",1876,"B","Break"
"HOPILIMM","Long-term care beds","NOMBRENB","Number","POL","Poland","2011","2011",1979,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","POL","Poland","2012","2012",1355,"B","Break"
"HOPILIMM","Long-term care beds","NOMBRENB","Number","POL","Poland","2013","2013",728,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","POL","Poland","2014","2014",542,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","POL","Poland","2015","2015",505,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","POL","Poland","2003","2003",26553,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","POL","Poland","2004","2004",29827,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","POL","Poland","2005","2005",29302,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","POL","Poland","2006","2006",29266,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","POL","Poland","2007","2007",29509,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","POL","Poland","2008","2008",56809,"B","Break"
"HOPIOBED","Other hospital beds","NOMBRENB","Number","POL","Poland","2009","2009",60089,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","POL","Poland","2010","2010",0,"B","Break"
"HOPIOBED","Other hospital beds","NOMBRENB","Number","POL","Poland","2011","2011",0,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","POL","Poland","2012","2012",0,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","POL","Poland","2013","2013",0,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","POL","Poland","2014","2014",0,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","POL","Poland","2015","2015",0,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","POL","Poland","2007","2007",200323,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","POL","Poland","2008","2008",204226,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","POL","Poland","2009","2009",199697,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","POL","Poland","2010","2010",190175,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","POL","Poland","2011","2011",184549,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","POL","Poland","2007","2007",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","POL","Poland","2008","2008",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","POL","Poland","2009","2009",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","POL","Poland","2010","2010",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","POL","Poland","2011","2011",0,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","POL","Poland","2007","2007",44554,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","POL","Poland","2008","2008",48149,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","POL","Poland","2009","2009",54118,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","POL","Poland","2010","2010",61281,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","POL","Poland","2011","2011",67732,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","PRT","Portugal","2000","2000",38165,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","PRT","Portugal","2001","2001",37809,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","PRT","Portugal","2002","2002",37162,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","PRT","Portugal","2003","2003",37459,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","PRT","Portugal","2004","2004",37628,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","PRT","Portugal","2005","2005",37372,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","PRT","Portugal","2006","2006",36605,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","PRT","Portugal","2007","2007",36220,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","PRT","Portugal","2008","2008",35803,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","PRT","Portugal","2009","2009",35635,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","PRT","Portugal","2010","2010",35646,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","PRT","Portugal","2011","2011",35601,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","PRT","Portugal","2012","2012",35815,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","PRT","Portugal","2013","2013",35478,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","PRT","Portugal","2014","2014",34522,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","PRT","Portugal","2015","2015",35223,"E","Estimated value"
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","PRT","Portugal","2000","2000",37681,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","PRT","Portugal","2001","2001",37200,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","PRT","Portugal","2002","2002",36589,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","PRT","Portugal","2003","2003",36869,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","PRT","Portugal","2004","2004",37017,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","PRT","Portugal","2005","2005",36622,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","PRT","Portugal","2006","2006",35927,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","PRT","Portugal","2007","2007",35417,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","PRT","Portugal","2008","2008",35126,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","PRT","Portugal","2009","2009",34902,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","PRT","Portugal","2010","2010",34787,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","PRT","Portugal","2011","2011",34862,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","PRT","Portugal","2012","2012",35125,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","PRT","Portugal","2013","2013",34679,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","PRT","Portugal","2014","2014",33821,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","PRT","Portugal","2015","2015",33816,"E","Estimated value"
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","PRT","Portugal","2000","2000",7890,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","PRT","Portugal","2001","2001",7737,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","PRT","Portugal","2002","2002",7386,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","PRT","Portugal","2003","2003",7547,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","PRT","Portugal","2004","2004",7597,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","PRT","Portugal","2005","2005",7467,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","PRT","Portugal","2006","2006",7319,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","PRT","Portugal","2007","2007",7246,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","PRT","Portugal","2008","2008",7098,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","PRT","Portugal","2009","2009",6948,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","PRT","Portugal","2010","2010",6816,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","PRT","Portugal","2011","2011",6763,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","PRT","Portugal","2012","2012",6571,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","PRT","Portugal","2013","2013",6767,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","PRT","Portugal","2014","2014",6522,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","PRT","Portugal","2015","2015",6584,"E","Estimated value"
